Brand,Brand URL
I Heart,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=I%20Heart&viewAll=brand&count=48&page=
Ocean Spray,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Ocean%20Spray&viewAll=brand&count=48&page=
Teapigs,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Teapigs&viewAll=brand&count=48&page=
VocationBrewery,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Vocation%20Brewery&viewAll=brand&count=48&page=
Whitley,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Whitley&viewAll=brand&count=48&page=
Yazoo,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Yazoo&viewAll=brand&count=48&page=
19 Crimes,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=19%20Crimes&viewAll=brand&count=48&page=
Beavertown,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Beavertown&viewAll=brand&count=48&page=
Campo Viejo,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Campo%20Viejo&viewAll=brand&count=48&page=
Estrella,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Estrella&viewAll=brand&count=48&page=
Gallo,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Gallo&viewAll=brand&count=48&page=
Isla Negra,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Isla%20Negra&viewAll=brand&count=48&page=
Jameson,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Jameson&viewAll=brand&count=48&page=
Magners,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Magners&viewAll=brand&count=48&page=
Nesquik,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Nesquik&viewAll=brand&count=48&page=
Rekorderlig,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Rekorderlig&viewAll=brand&count=48&page=
Tesco Home,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Tesco%20Home&viewAll=brand&count=48&page=
Trivento,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Trivento&viewAll=brand&count=48&page=
Wairau Cove,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Wairau%20Cove&viewAll=brand&count=48&page=
Yorkshire Tea,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Yorkshire%20Tea&viewAll=brand&count=48&page=
Actiph,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Actiph&viewAll=brand&count=48&page=
Au Vodka,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Au%20Vodka&viewAll=brand&count=48&page=
Belvoir,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Belvoir&viewAll=brand&count=48&page=
Birra Moretti,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Birra%20Moretti&viewAll=brand&count=48&page=
Bottle Green,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Bottle%20Green&viewAll=brand&count=48&page=
Cadbury,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Cadbury&viewAll=brand&count=48&page=
Calvet,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Calvet&viewAll=brand&count=48&page=
Canderel,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Canderel&viewAll=brand&count=48&page=
Casa Mana,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Casa%20Mana&viewAll=brand&count=48&page=
Clipper Teas,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Clipper%20Teas&viewAll=brand&count=48&page=
Dead Man'sFinge,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Dead%20Man%27s%20Finge&viewAll=brand&count=48&page=
Dr Pepper,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Dr%20Pepper&viewAll=brand&count=48&page=
Echo Falls,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Echo%20Falls&viewAll=brand&count=48&page=
ox & Ivy,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Fox%20%26%20Ivy&viewAll=brand&count=48&page=
Galaxy,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Galaxy&viewAll=brand&count=48&page=
Greene King,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Greene%20King&viewAll=brand&count=48&page=
Grey Goose,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Grey%20Goose&viewAll=brand&count=48&page=
Happy Monkey,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Happy%20Monkey&viewAll=brand&count=48&page=
Johnnie Walker,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Johnnie%20Walker&viewAll=brand&count=48&page=
Kumala,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Kumala&viewAll=brand&count=48&page=
Northern Monk,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Northern%20Monk&viewAll=brand&count=48&page=
Pukka HerbalAyu,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Pukka%20Herbal%20Ayu&viewAll=brand&count=48&page=
Purdeys,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Purdeys&viewAll=brand&count=48&page=
Remedy,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Remedy&viewAll=brand&count=48&page=
Shaken Udder,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Shaken%20Udder&viewAll=brand&count=48&page=
Sharps,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Sharps&viewAll=brand&count=48&page=
Sprite,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Sprite&viewAll=brand&count=48&page=
Torres,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Torres&viewAll=brand&count=48&page=
Vineyards,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Vineyards&viewAll=brand&count=48&page=
Whyte & Mackay,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Whyte%20%26%20Mackay&viewAll=brand&count=48&page=
Wkd,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Wkd&viewAll=brand&count=48&page=
Badger,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Badger&viewAll=brand&count=48&page=
BombaySapphire,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Bombay%20Sapphire&viewAll=brand&count=48&page=
Caparelli,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Caparelli&viewAll=brand&count=48&page=
Courvoisier,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Courvoisier&viewAll=brand&count=48&page=
Dark Horse,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Dark%20Horse&viewAll=brand&count=48&page=
Diet Coke,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Diet%20Coke&viewAll=brand&count=48&page=
Disaronno,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Disaronno&viewAll=brand&count=48&page=
Don Simon,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Don%20Simon&viewAll=brand&count=48&page=
Emmi,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Emmi&viewAll=brand&count=48&page=
Horlicks,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Horlicks&viewAll=brand&count=48&page=
