Brand,Brand URL
Kids Ii FarEast,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Kids%20Ii%20Far%20East&viewAll=brand&count=48&page=
Lg Harris &Co L,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Lg%20Harris%20%26%20Co%20L&viewAll=brand&count=48&page=
Matey,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Matey&viewAll=brand&count=48&page=
Mentanium,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Mentanium&viewAll=brand&count=48&page=
Napisan,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Napisan&viewAll=brand&count=48&page=
Neats,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Neats&viewAll=brand&count=48&page=
Nelsons,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Nelsons&viewAll=brand&count=48&page=
Nurofen,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Nurofen&viewAll=brand&count=48&page=
Oilatum,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Oilatum&viewAll=brand&count=48&page=
Olbas,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Olbas&viewAll=brand&count=48&page=
Palmers,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Palmers&viewAll=brand&count=48&page=
Palmolive,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Palmolive&viewAll=brand&count=48&page=
Pcc,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Pcc&viewAll=brand&count=48&page=
Seven Seas,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Seven%20Seas&viewAll=brand&count=48&page=
Snuffle Babe,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Snuffle%20Babe&viewAll=brand&count=48&page=
Snufflebabe,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Snufflebabe&viewAll=brand&count=48&page=
Spidey,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Spidey&viewAll=brand&count=48&page=
Tesco Auto,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Tesco%20Auto&viewAll=brand&count=48&page=
Tesco EverydayValue,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Tesco%20Everyday%20Value&viewAll=brand&count=48&page=
Tesco Kids,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Tesco%20Kids&viewAll=brand&count=48&page=
Vaseline,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Vaseline&viewAll=brand&count=48&page=
Vicks,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Vicks&viewAll=brand&count=48&page=
Vosene,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Vosene&viewAll=brand&count=48&page=
Vtech,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Vtech&viewAll=brand&count=48&page=
Wellbaby,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Wellbaby&viewAll=brand&count=48&page=
Woodwards,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Woodwards&viewAll=brand&count=48&page=
