Product ID,Product Name,Cat Website,Price,Price/Kg,Promotion,Innovation,Link,Image,Stock Status
311802872,Fairy Washing Up Liquid Max Power Antibacterial 660Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£3.00,£4.55/litre,£2.50 Clubcard Price,,/groceries/en-GB/products/311802872,https://digitalcontent.api.tesco.com/v2/media/ghs/987734d3-62ad-4409-93fc-77416265682c/09f64b38-e283-4c47-89d9-0ce1b95903a0_1293466512.jpeg?h=225&w=225,
302831758,Mr Muscle Platinum Shower Shine 750Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.00,£2.67/litre,,,/groceries/en-GB/products/302831758,https://digitalcontent.api.tesco.com/v2/media/ghs/923647b8-fc7d-4348-bcb5-19494ecb19ec/39a2b2ba-6f7d-4470-b5f9-3487ec1ed914_1849325324.jpeg?h=225&w=225,
311806879,Fairy Washing Up Liquid Max Power Original 660Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£3.00,£4.55/litre,£2.50 Clubcard Price,,/groceries/en-GB/products/311806879,https://digitalcontent.api.tesco.com/v2/media/ghs/245c54b2-971c-4e7b-adcd-ef2efa76a4d2/0c0471cf-2811-4d3b-b000-8b65e137bdb3_1354652034.jpeg?h=225&w=225,
309201658,Flash All Purpose Liquid Floor Cleaner Traditional Bicarbonate Of Soda1l,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.00,£2.00/litre,,,/groceries/en-GB/products/309201658,https://digitalcontent.api.tesco.com/v2/media/ghs/087b10c6-ba25-4348-92ae-39ab2f319536/d1f947d3-96e6-494d-a6eb-3b4209cdfc53_1227030102.jpeg?h=225&w=225,
310158397,Flash Spray Wipe Hinched Antibacterial Wild Berries 800Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.99,£2.49/litre,,,/groceries/en-GB/products/310158397,https://digitalcontent.api.tesco.com/v2/media/ghs/b423dd23-6d62-4123-a426-5bc847cd2e7e/ea26f432-cced-4b52-83c9-da8620a10dcb_808001595.jpeg?h=225&w=225,
290151924,Fairy Original Washing Up Liquid Original 780Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.00,£2.57/litre,,,/groceries/en-GB/products/290151924,https://digitalcontent.api.tesco.com/v2/media/ghs/76499661-939d-4e74-ac3c-434e386d780a/1d4f2bda-c9c5-444b-9722-2533b5a36554_268643420.jpeg?h=225&w=225,
302957638,Glade Foral Blossom Aerosol 300Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.25,£4.17/litre,,,/groceries/en-GB/products/302957638,https://digitalcontent.api.tesco.com/v2/media/ghs/d60f4b91-10ec-4019-936e-5847e323c7b1/f60ebbfa-bd8f-4fce-837d-8c88a646ef54_798376318.jpeg?h=225&w=225,
302949199,Glade Soft Cotton Aerosol 300Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.25,£4.17/litre,,,/groceries/en-GB/products/302949199,https://digitalcontent.api.tesco.com/v2/media/ghs/1da688c3-1cfe-4f8a-acce-5a7b4adf5357/58357bdd-aae9-4ca4-8a05-f4be2e75276d_1716665504.jpeg?h=225&w=225,
290138630,Fairy Lemon Washing Up Liquid Lemon 780Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.00,£2.57/litre,,,/groceries/en-GB/products/290138630,https://digitalcontent.api.tesco.com/v2/media/ghs/c718d9cc-8d44-48ce-9cbd-d86352e7dff2/6c66c81e-41f0-495c-ac9e-780dd483e8d5_1485925767.jpeg?h=225&w=225,
296923152,Duck Deep Action Gel Pine 750Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.00,£1.34/litre,,,/groceries/en-GB/products/296923152,https://digitalcontent.api.tesco.com/v2/media/ghs/90daaebd-d27a-4f0a-84fd-44d0fb518237/b7f5bb1f-9f94-4603-bf1e-4caf1f5739c6_385153562.jpeg?h=225&w=225,
