Product ID,Product Name,Brand Link
276132657,Cinnamon Tear & Share Bun,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
309764855,Tesco Pastel De Nata 4 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
305836633,Tesco White Stone Baked Boule,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
254735283,Tesco Rhubarb Pie Each,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
283292715,Oat & Raisin Cookies 5Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
255809189,White Farmhouse 800G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
255809172,Crusty White Sandwich Loaf 800G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
310690710,Tesco 30 Mini Gingerbread Men 300G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
293459907,Tesco Lemon Loaf Cake,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
302296417,Tesco 5 Reindeer Chocolate Mini Rolls,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
252488704,Crusty White Farmhouse Loaf 400G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
256186519,Tesco Iced Madeira Cake Each,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
299999713,Tesco Lemon Swiss Roll ..,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
254947251,Tesco Coconut Macaroons 6 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
297297412,Tesco Fresh Cream Strawberry Victoria Sponge 360G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
295684815,Tesco Ring Doughnuts 12 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
288355179,Petit Pain 4 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
302298818,Tesco Yule Log 260G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
